Date,Rating,Reviews
11.07.2024,7.0,"Back to the Future"" is a classic science fiction film released in 1985, directed by Robert Zemeckis and produced by Steven Spielberg. It stars Michael J. Fox as Marty McFly, a teenager who accidentally travels back in time to 1955 in a DeLorean time machine invented by his eccentric friend, Dr. Emmett Brown (played by Christopher Lloyd).The film is known for its inventive premise, engaging storyline, and memorable characters. Here are some key aspects:Plot: Marty McFly, a high school student, accidentally travels back in time to 1955 and disrupts the initial meeting of his parents, endangering his own existence. He seeks the help of the younger Doc Brown to get back to 1985, while trying to ensure his parents fall in love to secure his future existence.Characters: Marty McFly is a charismatic protagonist who navigates the challenges of time travel with wit and determination. Doc Brown, with his wild hair and eccentric behavior, becomes an iconic character due to Christopher Lloyd's memorable portrayal.Themes: The film explores themes of destiny, family, and the impact of individual actions on the course of history. It cleverly plays with the idea of time paradoxes and the consequences of altering the past.Cultural Impact: ""Back to the Future"" has had a lasting impact on popular culture, spawning two sequels (""Back to the Future Part II"" and ""Back to the Future Part III""), an animated series, and various merchandise. The DeLorean time machine has become an enduring symbol of the franchise.Legacy: Beyond its commercial success and critical acclaim, the film is celebrated for its tight script, well-paced direction, and Alan Silvestri's iconic musical score. It remains a beloved classic among audiences of all ages.Overall, ""Back to the Future"" is praised for its originality, humor, and the chemistry between its leads. It effectively blends science fiction with comedy and adventure, making it a timeless piece of cinema that continues to captivate audiences decades after its release."
11.07.2024,6.0,"More like edge to the skibidi 馃槀馃槀馃ぃ馃ぃ馃槀馃ぃShort review? Well, this movie is quite skibidi, I edged to it in ohio, but then the man named Kai Cenat got me, Damn, but he edges in Oklahoma not Ohio, the movie has done so many things for me in my life, when I was at the gyatt restaurant, this movie payed my bill, when I got a lottery ticket, this movie leaked the correct numbers for me, when I went to see Kai Cenat. This movie beat him up for me to avoid me getting in a tragic accident, when I was planning to get minecoins, this movie gave me money and I bought 20 million minecoins with it, thank you, egde to the skibidi."
05.07.2024,10.0,"I haven't watched this in years, but our family is watching movies this holiday and Back to the Future series is up.And it holds up. Or, rather, it holds up enough, because obviously someone editing the same movie in 2024 might make a few other choices.On the other hand, I see plenty that is superior to the fare we regularly get now.Of course, Michael J Fox is a favorite, but how fun to see the entire cast in ensemble and remember how talented each casting choice was.The music is just exceptional in this series, substantial but fun, lifting and carrying the chase sequences especially.It's funny to see product placement in a movie I think of as a box office hit and even legendary. However, the placements themselves almost add to the fun as we look at the 1980's looking at the 1950's from the vantages of the 2020's. (What a trip.)"
05.07.2024,9.0,"This is literally my reason for being fascinated by scifi movies. This movie is a gem and it deserves atleast a *9* from me. Out of all the Pros of the film, I may summarise them as :
1. Vfx is top notch for its time.2. After watching Alan Silvestri's name, you don't need to analyse more on the music stuff.3. Rhe plot is well written and well executed. No potholes, or bad/awkward moments.4. Screenplay was good.5. Even if the plot has extreme situations, good writing makes it better.This is, as far as I'm concerned, the best time travel movie I've witnessed.Lets appreciate it and give the makers what they deserve."
04.07.2024,10.0,"""Back to the Future"" is a classic 1985 science fiction film directed by Robert Zemeckis and written by Bob Gale and Bob Zemeckis. The movie follows Marty McFly, a high school student played by Michael J. Fox, who travels back in time to November 5, 1955, and must ensure that his parents fall in love in order to secure his own existence.The movie begins with Marty, a rock musician who is struggling to find his place in the world. He is asked by his eccentric scientist friend, Doc Brown, played by Christopher Lloyd, to help him test his latest invention, a time machine. When Marty gets into the time machine and travels back to 1955, he finds himself in the middle of a typical suburban neighborhood, where he meets his parents, George and Lorraine, played by Crispin Glover and Lea Thompson.As Marty tries to find a way back to the present, he discovers that his parents are not exactly as he imagined them to be. His father is a wimp and his mother is shy and awkward. Marty decides to help his parents fall in love by giving his father advice and helping him stand up for himself. However, things become complicated when Biff Tannen, a bully from Marty's past, shows up and causes trouble for his parents.Meanwhile, Doc Brown appears in the past and helps Marty try to repair the time machine so they can return to the present. However, things become more complicated when Biff steals the time machine and takes it back to the future, threatening to destroy the timeline.Throughout the movie, Marty learns valuable lessons about his family and himself. He realizes that his parents are not as perfect as he thought they were and that they have their own struggles and fears. He also learns that he has a responsibility to make sure that his parents fall in love so that he can exist.The special effects in ""Back to the Future"" were groundbreaking for its time. The movie used practical effects and miniature models to create a believable depiction of time travel. The DeLorean car used in the movie became an iconic symbol of the film and has been replicated in various forms.The cast of ""Back to the Future"" delivered memorable performances. Michael J. Fox brought Marty McFly to life with his charisma and wit. Christopher Lloyd was outstanding as Doc Brown, bringing a sense of humor and eccentricity to the role. Crispin Glover and Lea Thompson were also excellent as Marty's parents, bringing depth and nuance to their characters.The music in ""Back to the Future"" is also noteworthy. The soundtrack features hits from popular 80s bands like Huey Lewis and the News, Eric Clapton, and Lindsey Buckingham.Overall, ""Back to the Future"" is a classic film that has stood the test of time. It has become a cultural phenomenon, with its characters and catchphrases (""Great Scott!"", ""Roads? Where we're going, we don't need roads!"") becoming ingrained in popular culture. The movie's themes of family, friendship, and responsibility are timeless and continue to resonate with audiences today."
02.07.2024,10.0,"Why did they remove the half fence from all 3 of the movies, it added a different twist to the endings and kept everything in the correct court?I am now 73. Saw BTTF when it was first released. Instant classic, even if the so-called experts didn't see it at that time. Perfect foreshadowing. Perfect acting, not only by the major stars, but also by the bit players - Goldie Wilson, the clock tower lady, Lorraine's parents, Strickland, Dave and Linda, Marvin Berry, the Peabody family (you killed a pine!). Perfect dialogue with many repeatable and memorable lines or phrases - butthead, flux capacitor, what's a rerun?, who the hell is John F. Kennedy, give me a milk - chocolate, I'm your density, 1.21 giggawats, 88 miles per hour, we don't need roads, etc. Silvestri's score is one of the most recognizable in cinema history. When supplemented with Huey Lewis hits , and the Starlighter's songs, the music is also a perfect fit. Truly an iconic film which has, and will always remain one of the greatest feel good movies ever."
01.07.2024,10.0,"I am now 73. Saw BTTF when it was first released. Instant classic, even if the so-called experts didn't see it at that time. Perfect foreshadowing. Perfect acting, not only by the major stars, but also by the bit players - Goldie Wilson, the clock tower lady, Lorraine's parents, Strickland, Dave and Linda, Marvin Berry, the Peabody family (you killed a pine!). Perfect dialogue with many repeatable and memorable lines or phrases - butthead, flux capacitor, what's a rerun?, who the hell is John F. Kennedy, give me a milk - chocolate, I'm your density, 1.21 giggawats, 88 miles per hour, we don't need roads, etc. Silvestri's score is one of the most recognizable in cinema history. When supplemented with Huey Lewis hits , and the Starlighter's songs, the music is also a perfect fit. Truly an iconic film which has, and will always remain one of the greatest feel good movies ever."
24.06.2024,10.0,"The Delorian is such a fun vehicle and I love the way they use it in this movie! Ten stars for sure. It reminds me of when I was a kid and when my father would quote the scenes from the movie. Michael did an amazing job as Marty McFly in Back to the Future. It will always remind me of the good old days when my pops says ""Roads, where we're going, we don't need roads."". And ""I finally invented something that works."" Haha. I would really like to see another version of this movie come out now! I hope that they come out with one eventually because it was absolutely amazing. 10/10. Anyways, great movie!"
23.06.2024,9.0,"Modern movie makers have so much to learn from this movie. After 15min everything is setup, we know all the characters, the later pay off is ready to go, and everything is well written, no dialogue is wasted and there are no modern sensitivity issues. And, although we do not know it watching this movie, the sequels are already setup too. Great filmmaking.The movie has great pace, a lot of things happen, but everything feels logical and to the point.A few negatives of course. Especially from a modern point of view. The computer graphics do not hold up, some of the time travel shenanigans does not work (since we know what happens in ""the future""). But perhaps the only real negative is how campy and basic everything feels. I also feel the sets are not always on point.From one of the best movie years of all time, 1985, this classic and mastery of filmmaking is of course to this day still very much watchable.A 9/10 and a must see for every lover of great cinema."
18.06.2024,7.0,"In the mid-1980s, screenwriters Robert Zemeckis and Bob Gale had a great idea. Wouldn't it be fun to make a film about a young guy who travels back in time and meets his own parents? When his folks are also teenagers, that is? Unfortunately, their enthusiasm was not shared by a single soul in Hollywood. No one wanted to invest money in such a whacky project. But then, when Zemeckis scored a hit with ""Romancing the Stone"" everything changed. Suddenly every studio in town wanted to do business with the two friends.Robert Zemeckis started shooting ""Back to the Future"" in November 1984. From the beginning, Eric Stoltz was supposed to have the lead role. But although Stoltz was an excellent actor, the director soon realized that he wasn't the right man for the part. So, Zemeckis turned instead to Michael J. Fox, star of the immensely popular sitcom ""Family Ties"". And luckily, Fox was keen to do the job. Even though it meant working on two gruelling projects at the same time.When Michael J. Fox sets off on his time-traveling trip, he uses a gleaming, modified DeLorean. However, that wasn't the case in Zemeckis and Gale's original script. The two authors had actually intended that the journey would start in a converted refrigerator (?) out in the hero's kitchen. Soon, however, the two scriptwriters realized that this could cause problems. Imagine if some kid was inspired by the movie and got trapped inside the family's fridge.Not surprisingly, ""Back to the Future"" became a smash hit, even surpassing ""Romancing the Stone"" at the box office. The film also made Robert Zemeckis and Bob Gale the hottest scriptwriting team in Hollywood. In addition, John DeLorean sent a letter thanking the filmmakers for immortalizing his futuristic car. But the biggest proof of the movie's popularity was that Universal Pictures installed ""Back to the Future"" rides in their theme parks in California and Florida."
15.06.2024,8.0,"I saw this movie enough times I lost count. I don't want to watch ""Back to the Future"" ever again unless there is a version which has Elisabeth Shue in on it ;) I like the first movie a lot, but it isn't the best movie in the series. The best character in this movie is that little, dog Einstein who seem to have started this adventure in the first place :) I wanted to see more of this dog. The second best character in this movie is none other than Doc I reckon who still looks the same in 1985 :) And so does Mr Strickland :) I like George in this movie, but I wanted him to be a man. George was too much of a wimp! I did like the other characters especially Biff Tannen, the bully, but I wanted to see Biff's Grandma :) Even what the inside of his home looks like. You saw Biff's garage. I like manure also :) Back to the Future is an excellent movie. 9/10."
