Date,Rating,Reviews
03/04/2020,5,"What a great movie. Deserves all of the praise it gets. I might be saying this because I am a dude but this is one of the best movies of all time. Wonderfully paced, classic scenes, classic lines, and great performances from Jackson, Travolta, Thurman, Keitel, Rhames, Willis and not such a great performance from Tarantino. My favorite chapter has to be the Bonnie Situation purely because of Harvey Keitel as the Wolf."
02/04/2020,5,"Quentin Tarantino had done it again. If you thought he would just be an one day fly after ""Reservoir Dogs"", you couldn't be more wrong.Once again just like in ""Reservoir Dogs"" the storytelling is unique. The movie has several different story lines that are all in some way connected and to make the story even more complicated, they are not told in the right order. It sound like the story is hard to follow, how ever this is not the case. The story is easy to follow, so everybody should be able to see the brilliance of it.The movie is filled with sex, drugs, violence and bad language. All of this combined makes the movie one of the most kick butt movies.All of the stories are great and wonderfully written. It's amazing to see how they are connected. The stories are not typically Hollywood like, meaning that they are not predictable and don't follow the Hollywood movie rules. What makes the stories even more great are the dialogues. The movie is filled with the famous trademark Tarantino dialogues and is a true pleasure to listen to, they are very raw and realistic, just like the characters. Brilliant dialogue!There are countless classic scene's and some of them are up there with the most classic out of movie history.The movie is filled with some great music that sets the movies mood.There is a big all star cast with actors such as John Travolta, Samuel L. Jackson, Tim Roth, Amanda Plummer, Phil LaMarr, Frank Whaley, Bruce Willis, Ving Rhames, Uma Thurman, Harvey Keitel and Christopher Walken. Having such a cast is already a signal that this is more than just an ordinary movieA must see unique movie.10/10http://bobafett1138.blogspot.com/"
31/03/2020,2,"It's what you called showing in a culture or rather re emphasising a culture. It's an important film and no doubt one of the most important ones to have come in the last 20 years. Not many films, threatened to change the rules of the game, as this film did. In terms of writing, it's non-linear, now non-linear in the real sense, it does not have a proper line of scenes or proper interpretation either, but they are connected by characters. This film has some iconic scenes which you will never forget. Like that, adrenalin shot scene to Mia (Uma Thurman) or reciting Bible's Eziekel 25:17 by Jules (Samuel Jackson).Though, it's nearly 2 and hours, its not long and seems short as they are many questions unanswered. So, is Vincent dead or not? What is there in that briefcase to Marseilles? And these are left unanswered. With just 7 scenes, you make a 2 and half hour movie that redefines in it's own way the perspective of the audience. So, I am amazed more than anything even as I watch it for nearly 10th time and the surprise keeps coming each time I see this. There is something that always works in PULP FICTION. But, what makes this film work is it's writing. It's writing like madness, there is no proper thing called this is it. It can be referred to anything and you may be right. The righteous man and the evil man interpretation is just a tiny example that can be taken out for how we can interpret a character. If I want to write one favourite scene here, it's gonna be the whole movie coz I like everything in it. Technically, I like the cinematography, sound design and costumes. But above all, I liked performances and dialogues. Thanks to Quentin who has given us more memorable movies in the last 20 years that are far superior in writing than anyone else. But for me, this is is my favourite Quentin film and I will stick with this till he out performs himself by writing something much more weird than this.A sure 5/5 for one of my favourite films, no less ever."
30/03/2020,2,"The title of the movie tells you exactly what the movie is - Pulp Fiction.I've seen a lot of crime movies, I don't think I've ever seen one that doesn't have a single police officer in the entire movie.This movie features 2 extremely bizarre days in the life of two hit men, a boxer, and a crime boss's wife.The characters and dialogue are extremely well written, and the soundtrack is amazing."
27/03/2020,2,"Pulp Fiction oozes humour, romance, violence and stylish flourishes. It remains compulsive viewing throughout; even as it threatens to get submerged in its own complex structure. . Pulp Fiction may be the single best film ever made, and quite appropriately it is by one of the most creative directors of all time, Quentin Tarantino. This movie is amazing from the beginning definition of pulp to the end credits and boasts one of the best casts ever assembled with the likes of Bruce Willis, Samuel L. Jackson, John Travolta, Uma Thurman, Harvey Keitel, Tim Roth and Christopher Walken. The movie redefined the action genre and reinvigorated the careers of both John Travolta and Bruce Willis. This movie is required viewing for any fan of film."
26/03/2020,2,"As with most Tarantino movies, each time you watch it it seems a bit different. Now, I don't't think that it's the best movie ever and I don't think that everybody has to like it, because it can easily be disliked. What I don't understand is this- Why does this film have such a bad reputation. Just think this over, please, all of you people who wail and complain about how horribly violent it is.How on earth are you so isolated as to think that this is the most violent movie out there? Have you not seen any movies since 1994? Because believe me, this movie could practically slide by with a PG-13 today (well not really) But honestly, if you don't like the move, then sure, fine, you don't like it, but why would you attack it's content when there are so many other movies that are MUCH more violent?"
26/03/2020,2,"despite my initial dislike of this movie, i have changed my opinion regarding 'pulp fiction' for a very particular reason. two people, john travolta and uma thurman, better be kissing q. Tarantino's bootie in appreciation for what he was done for their careers. obviously uma thurman is worthy of her role as muse, but the work she did in this movie was so strong it made it impossible for people to dismiss her as just another ridiculously beautiful face. john travolta had all but resorted to used car lot opening's when his role in this movie thrust him back in the spotlight. OK, i'm not as thrilled about this, but still, we got uma."
26/03/2020,2,"That was to lower it's stupid ridiculously high average, but to put it quite simply, I hated this movie. I didn't expect to like it, I was only watching it for Frank Whaley, but I hated this movie, really hated with it with it's various plot holes that do not make sense(watch ""Short Cuts"" if you want to see a decent movies about the interrelating lives of people), obnoxious, unsympathetic characters(I wanted to cheer when John Travolta died, or did he die? I had no idea since the film epitomized non-sense making. Someone died, and I didn't like any of the characters, with the exception of Whaley's, so I would still have wanted to cheer), bad writing, with obvious attempts at being ""cool"" and trying to have ""catch phrases,"" etc etc etc! I found nothing good about this film in the least. So why did critics? I hate when violent, immoral films are regarded as ""daring"" ""good"" film making. This one sure wasn't, and nominating John Travolta and Samuel L. Jackson for acting awards?! The first one is just absurd and the second has proven to me that he can act, but the only thing he was acting in this film was obnoxious. This one is up there with ""Born on the Fourth of July"" and ""Do the Right Thing"" for my least favorite ""good"" movie."
15/03/2020,2,"This movie is ass and doesn't deserve the critical acclaim that the other reviews is giving it. I thought Vin Diesel really sucked as that boxer sucked, and i thought they should have used The Rock instead. Also it was a huge stepdown from the other Travolta classics. This movie definitely should not be watched by anyone in the future."
25/02/2020,8,"I can't see what people see in this movie. I did not like it because it is violent for violence's sake and unless you think that is funny, it is not interesting. Another movie from Quentin Tarantino that is just crude. Pulp says it all. The writing is clever. I won't deny that. The cast is good. What a waste of talent. To put a movie like this on a pedestal is a sad commentary on our times. It is hard to identify most of the characters unless you are a criminal type. It seams in order to make a ""GREAT"" movie all you have to do is put as much violence, sex and the F word as you can and people will laud you. There is no redeeming value in this movie."
22/02/2020,8,"This movie is seriously over rated. There was nothing so special about the movie plot. The story was okay type also this movie was a bit lengthy than it should be so it made the plot more boring. I don't know why people are finding this movie so good, I watched this because it was high rated and I had some mind-blowing expections but the movie is 'in my opinion' not 8.9 imdb type"
20/02/2020,8,"I must have seen this movie about 7 times! I remeber the first time I was a little lost, but that is because I was not paying attention to it, and everyone who has seen it, told me, you have to pay attention to every single scene and detail. I watched it the second time and I LOVED it. I totally got it and loved it so much, I had to watch it again. You really do have a lot going on in this movie and it is worth watching still!!"
19/02/2020,8,"Pulp Fiction: Quentin Tarantino's second film. Is it just as rich and mighty as Reservoir Dogs? Yes. This time, a budget and a cast come along for the ride, a ride that's chopped up into four stories circling a handful of people. There's a mob boss, the mob boss's wife, a boxer, a pair of raucous gangsters and a couple who resemble the contemporary Bonnie and Clyde. Now, you need to look at Pulp Fiction as an adaptation of a comic, and less as a linear story. There's no broad plot, only a smattering of small stories linking the oddballs on display. Surprisingly its style works wonders. Its cool, edgy, bombastic and just as outrageous (if not more) as Tarantino's first film, Reservoir Dogs. Samuel L. Jackson, John Travolta and Uma Thurman make the biggest impact with personalities hard to beat. The dialogue is heavy, but witty and clever, the soundtrack glorious and the movie is wrought with memorable scenes. Mentionable moments include Thurman and Travolta's dancing, Jackson's reciting of a passage from the bible, and Travolta's accident. Tarantino proves that his first attempt at filmmaking wasn't a lucky one."
17/02/2020,8,"This movie is amazing. it's non linear-timeline was what put it to the top of the box office and if your the kind of guy who's after an alternate brand of film, this is what you are looking for. Pulp Fiction is the film that made multiple-time-framed, non linear gangster movies (after Resevoir Dogs) which has been inspired by a number of present hits including Lock,Stock; Usual Suspects AND Out of Sight. 10/10"
16/02/2020,8,"This is the kind of movie where the viewer becomes completely transfixed in what's happening on screen. Like the addictive Sopranos, we're also drawn into the lives of underworld hit men, drug dealers and zany characters.If you enjoy watching the Sopranos, you'll get a kick out of Pulp Fiction hoping to see Tony Soprano, as the plot unfolds. The storytelling skills of Quentin Tarantino shine throughout this film. It's rich in characters and metaphors throughout.By the end, if you've paid attention throughout, will you finally understand what the glowing object is or will it remain, forever, a mystery?"
15/02/2020,8,"This movie is not your ordinary Hollywood flick. It has a great and deep message. This movie has a foundation and just kept on being built on from their and that foundation is hope.Other than just the message of this movie the acting was phenomenal. Tim Robbins gave one of the greatest performances ever. He was inspiring, intelligent and most of all positive. His performance just made me smile. Robbins plays Andy Dufresne who was wrongfully convicted of murdering his wife and her lover. He is gets to life sentences but yet never gives up hope. In he becomes friends with Ellis Boyd ""Red"" Redding played by Morgan Freeman. Freeman who gives the finest performance of his career has unlike Robbins lost hope. He is in deep regret of the crime that he committed. His way of deflecting the pain away is by trying to not feel anything at all. With his friendship with Andy he learns that without our hopes and dreams we have nothing. Andy also becomes friends with the rest of Red's group. James Whitmore also gave a great performance as Brooks Halten who gets out of prison parole but in the words of Red he has been ""institutionalized"".The directing by Frank Darabont was just magnificent. He kept this movie at a great steady pace along with the writing and great cinematography. He portrayed prison life in such a horrifying way, but not in terms of the physical pain but the stress and pain that wares mentally on the inmates, some of which deserve a second chance.Whatever you do, don't listen to the people who say this movie is overrated because this is one of the most inspiring and greatest movies ever. It has everything you could possibly want."
09/02/2020,8,"I picked this movie up from the video store and watched it last night. I mostly got it hearing that it was a great, one of the best movies of the nineties. I have to say I was let down. Yes, it was a very intriguing piece of fluff (considering it was about violence). I mostly found it very funny at times, the way these mean gangsters act like regular people. For example, Vincent and Jules are calmly discussing the level of intimacy a foot massage implies right before they go inside an apartment with guns to teach some twenty-somethings a lesson. However, when all is said and done I felt as if there should have some point to the movie. The only characters who evoked any sympathy were minor characters. I will confess I totally loved ""The Bonnie Situation"" sequence, but it was way too short in comparison with some of the rest of the movie. I wish the whole movie was that light-hearted or had expanded the story out for two hours. On the other hand, I was almost bored during the story about Vincent taking Mia to the restaurant. Overall, it was a good movie, but the quality changes throughout."
04/02/2020,8,"This movie was alright, I mean I understand it but maybe I just don't ""get"" it. It's a pastiche (which is a fancy word for a positive, nostalgia like satire) of pulp crime movies. Okay. That's a fine premise but the rest of the movie does not compute. I enjoyed the circular and completeness of the plot but it's strange when considered in light of the characters and the themes. I think far too many people take this movie at face value, and that value is a little disappointing. I enjoyed all the actor's performances and undeniably this movie has set a genre and a wealth of movie clichés. But it's overlong and cringe-worthy at points. I just don't think it's a classic."
01/02/2020,8,"I can't really think of one thing I didn't like about this movie. Everything from the costumes the sets, make up, hair, acting, writing, directing and editing. All the best of the best. Amazing work! PulpFiction, I must admit, is a stellar piece of cinema. A literally star-studded cast portrays the characters beautifully, making you feel their joy and pain. Plot wise, there are numerous twists and turns, as to be expected, but they all manage to fit together rather nicely. And while some things do remain unexplained or unaccounted for in the end, it doesn't leave the viewer wanting. Dialogue in this movie is particularly delightful, with much reverence to dark humor and double-talk (not unlike the film Lucky Number Slevin). Ultimately the scenes I really like were with Uma Thurman. I think Tarantino delivered a solid piece worthy of the place it's earned in the upper echelons of most critics' ""top 10""."
28/01/2020,8,"One of the most stylish Crime films I have ever seen. It is really up there with Tarrntino's ""Reservoir Dogs."" Tough and gritty but not  pointless like some crime glamorizing films. It does not glamorize hitmen nor does it glamorize drugs in the least bit. Ten points for this Flick."
24/01/2020,8,"When a previously unknown young filmmaker named Quentin Tarantino barged onto the movie-making scene in 1992 with a unique, quirky, disturbing and groundbreaking film called Reservoir Dogs, a noticeable change could already be seen soon after in the film industry on the whole. Cheap imitations of Tarantino's hit began to be seen, films with more stylized dialogue, harsher senses of humour usually coupled with brutal violence became much more commonplace and acceptable in the mainstream cinema. (a prime example being Tony Scott's 1993 hit ""True Romance"", also written by Tarantino) Yet if Reservoir Dogs was a hit, than Pulp Fiction was something entirely more, snatching up the prestigious Palme D'Or award at the Cannes film festival and making a huge smash impact on movie viewers and the film industry on the whole, spawning generations of cult followers and would be imitators. Despite the relentless praise Tarantino and his most prized film have been awarded, upon viewing over a decade later, Pulp Fiction still manages to intrigue and fascinate, with its blinding originality of narrative, and wonderfully convoluted screenplay. No matter how terrible or disgusting the myriad of characters on display here, we never fail to be utterly fascinated by them, and after the movie has run its two and half hour course, we are left only wanting more darkly comical and fiendishly interesting pulp tales to feast our eyes and ears upon. One also remarks on how deeply the movie has permeated modern pop culture simply by noticing all of the scenes that are referenced, whether it be by the Simpsons, Saturday Night Live or other movies, such scenes as the 50s dance scene with Travolta and Thurman,the ""you know what they call a quarter pounder with cheese in France?"" scene with Jackson and Travolta and Bruce Willis and Ving Rhames being bound and gagged by red rubber balls, only by seeing the movie will one truly understand how often it is referenced by so many sources. The movie truly defines the meaning of the term ""ensemble cast"" as well, with superb and incredibly memorable performances all around. John Travolta is great as spaced out, almost child like Vincent, who seems constantly on a different page as all surrounding him in the role that single-handedly re-ignited his career, and breakout star Samuel L. Jackson is similarly terrific as his partner with a tendency for religious rants, fully deserving their Oscar nominations. Tarantino favourite Uma Thurman is also terrific as a spoiled mobster's wife, and Bruce Willis gives an excellent, engaging performance as 40s style boxer Butch. Then there's the myriad of excellent supporting players, with such familiar faces as Harvey Keitel, Tim Roth, Ving Rhames, Amanda Plummer, Tarantino himself... even a tiny cameo from an unrecognizable Steve Buscemi as Buddy Holly the waiter in the wonderful 50s dance club scene, and Christopher Walken delivering his utterly unforgettable monologue, one of the best and most memorable of all time. All in all, it goes without saying that Pulp Fiction is a modern classic of film-making, and despite all of the hype and endless praises, one still walks away from it remarking on how unique and wonderful a film it is. For those not deterred by the strong violence, frequent swearing and racial slurs that tend to be Tarantino trademarks, Pulp Fiction should qualify as a ""must see"", if only to understand all of the references in modern pop culture and see what everyone is talking about. Rest assured you will almost certainly not be disappointed. -10/10"
19/01/2020,8,"Tarantino's masterpiece, is as so many other movies, far more then the sum of its parts. Completely disjointed and unrelated stories that come together to form one whole that is a wonderfully told story. This movie would have fallen flat had it not been for the amazing cast and Tarantino's fantastic script. While some of the dialog is completely random its also what gives the movie its wonderful depth while still retaining its simple nature.The cast of characters are great and filled with personality, but what really makes them come to life is the amazing actors portraying each character. John Travolta and Samuel L. Jackson both deliver stellar performances and play perfectly off of each other. Bruce Willis plays his character to perfection in what I would consider possibly the best performance of his career. Uma Thurman and Ving Rhames both have very strong and great performances as well, but the first three are who really shine in this film.Pulp Fiction is also the landmark movie for non-linear story telling. What Tarantino tried in Reservoir Dogs he perfected in Pulp Fiction. Its probably the inspiration for most if not all of today's modern non-linear films. Among Tarantino's many great films this is by far his best. Pulp Fiction is a masterfully done and brilliantly simple movie that was is and will always be remember as one of the best films of all time."
17/01/2020,8,"I agree totally with the people here who have said, among other things, that Pulp Fiction is gratuitously violent, morally corrupt, and designed to appeal to hormonally imbalanced young males. I first saw it when it came out in 1994 and as I watched, couldn't understand why the other people in the room (my friend and her parents) were not outraged like I was. One of the more horrifying scenes that will always stand out in my mind is where a young black man is murdered and then his body dumped into the boot (trunk) of a car like a discarded shop mannequin. All this, supposedly in the name of 'art'.People say life doesn't imitate art but I disagree. How many kids saw Harry Potter and then went home and pretended to be wizards? Of course people are influenced by art, and even if they are not influenced directly, the overall sentiment or message will often leech it's way under the skin. So what kind of message are we sending out about how we treat human beings with movies like this? Why is spraying bullets into someone's head and then making jokes about how their blood will be cleaned out of the car their body has been dumped in something we want to put on film?It worries me that Tarentino knew he'd have a market for this kind of movie; Obviously, some of us want to see a movie like this ... disturbing, I believe.No amount of sophisticated direction or stylization can be used to justify this kind of travesty. Quentin Tarentino, you ought to be truly ashamed of yourself. Too unworthy to even rate."
13/01/2020,8,"Sorry you QT worshippers. This film first of all was no Reservoir Dogs, and second of all, doesn't have the edge or guts of ""Fight Club"" or ""American History X"", for example.This is a ""tour-de-FORCED"", ""I'm-so-full-of-my-self"", pant-load of a movie. Calculated hit for the ""I'm-so-full-of-my-self"" yuppie-money-punk crowd, who think they are ""HIP"" and ""COOL"" because they connect with ""The Street"".Analogy:""Pulp Fiction"" is to ""Reservoir Dogs"" as ""Oceans 11"" is to The GetawayThis film is a Tarantino Ego Trip that merits no higher, in my humble though strong opinion, no higher than a ""5""."
25/12/2019,8,"I rent the film because the fact that it's #9 on IMDb 250 list and my friend highly recommend the film. So I watched it last night, I couldn't believe my eye, what a piece of garbage film-making this is, the whole film is mostly consist of boring & cheesy dialaue in which have at least a million F word in it. the character sucked, I never felt I care about them. And the worst thing is that there's not motherfreaking plot! I watched the whole film and did not understand what the hell is going on. I cannot think of any positive things about this film.And why is this film loved by many and get thumb up from the critics? Here's some of my theory: 1. this is a very unique film for its time, so people get on a bandwagon and start praise this film, so whoever hate this film would considered ""uncool"" 2. Pulp Fiction is so bad that it's good. As mention before, pulp fiction is a unique film, it's so unique that it's hard to tell that it's good or bad, but the critics decided to call it good, soon a bandwagon start.the bottom line is, do not watch this film, don't care about what other people say. If this comment doesn't convince you to stay away from this film, then go to page 5,6,7,8, there are other people who just hate this film as much as I do"
18/12/2019,7,"I like it, it was very good. Uma Thurman sexy as ever, Travolta and Jackson has a great dynamic and Willis is good too. I don't really understand the point of having three stories interwoven together like this, but it was kind of cool to see them overlap.Good film!"
17/12/2019,7,"Several independent little stories are subtly related to each other. Miao ~ A large section of the dialogue, try to see the original, because the sound processing is too beautiful"
16/12/2019,7,"""Pulp Fiction"" is an exceptional cinematic masterpiece that captivates the audience with its unparalleled visual beauty and unique style. The film unquestionably deserves a rating of 10 out of 10, thanks to its skillful execution and undeniable originality.The visual aspect of the film heavily emphasizes Quentin Tarantino's directorial prowess. From sophisticated camera angles to the splendid play of light and shadow, each frame is crafted with immense attention to detail. It is a visual journey into the world of cinema, where every frame is akin to a work of art.The dialogues in the film are a true treasure. Witty, rich, and intriguing, they are an integral part of Tarantino's distinctive style. The masterful dialogues not only reveal the characters' personalities but also create a unique atmosphere, infusing the film with energy and tension.The characters in ""Pulp Fiction"" are another great achievement of the film. Each one possesses its own unique individuality, making them fascinating and compelling. The cast excels in creating multi-dimensional characters, making them memorable and alive.In conclusion, ""Pulp Fiction"" is a masterpiece that exceeds expectations. From its magnificent visualization to cleverly constructed dialogues and captivating characters, the film reaches extraordinary heights in the world of cinema. A rating of 10 out of 10 is not just well-deserved praise but a recognition of great art."
13/12/2019,7,"Something so hilariously wholesome about the dialogue in this film. Talk about travel, food, the offensiveness of a foot rub... but also full of violence, drugs, and some blood. Super realistic shots of Uma ODing stuck with me. This was an enjoyable film with a pretty plain and raw film style. Lots of long shots to witness the chemistry between characters. Cool soundtrack too."
25/11/2019,10,"1994's pulp fiction is by far my favorite movie of all time. Both John Travolta and Sam L. Jackson, put on an outstanding performance. Pulp Fiction also has the best dialog i have ever heard in a movie. Even though this movie comes out as a series film, the script is surprisingly funny.Another good characteristic of this movie is that it is shown out of order, this makes the movie a lot better because the stories begin to overlap each other, explaining things that arn't explained the first time it is shown. Their are also a lot of good cameos/co-starts in this movie such as Bruce Willice, Uma Thurman, Harvey Kitel, Tim Roth, Christopher Walkens, and Steve Buscemi although the movie is very violent and has a lot of profanity, it is a movie you can watch and enjoy over and over again."
21/11/2019,10,"An Incredible cast teamed with an incredible writer/director to make one of the most original films of the 90's. Film is actually 3 different stories intertwined together in some way throughout the movie.  I won't tell you the stories because you should go and see the movie...then see it again later in the week.  This movie was thought out to the very smallest detail by director Quentin Tarantino, which is why a first time viewer may seem lost. Although it's hard to say if this film was better than Forrest Gump, it definitely falls into the category of one of the most influencial, cool, and of course, BEST movies.Soundtrack kicks major tuckus too!"
14/11/2019,10,"The film is so intricately structured, with so many astonishing details, many of which you won't pick up on the first viewing, that it seems to cry out for some deeper explanation. It's no wonder that fans spend so much time debating what was in the suitcase, reading far more into the story than Tarantino probably intended. The movie becomes a bit easier to understand once you realize that it's essentially a black comedy dressed up as a crime drama. Each of the three main story threads begins with a situation that could easily form the subplot of any standard gangster movie. But something always goes wrong, some small unexpected accident that causes the whole situation to come tumbling down, leading the increasingly desperate characters to absurd measures. Perhaps no screenplay has ever found a better use for digressions. Indeed, the whole film seems to consist of digressions. No character ever says anything in a simple, straightforward manner. Jules could have simply told Yolanda, ""Be cool and no one's going to get hurt,"" which is just the type of line you'd find in a generic, run-of-the-mill action flick. The core of the movie, the blathering of Vincent and Jules is fun and enjoyable. Bruce Willis as a hot-headed boxer does an excellent job communicating his fear and desperation. In the end, the movie's quirks and twists are merely to make a rather run-of-the-mill arthouse film seem more edgy. It is a little bit to long, but I can say it is Tarantino style to show everything in a little bit slow motion manner. There is no question that this is a well made and fun movie. 8/10"
02/11/2019,10,"Every once in a while a film is released that changes the face of cinema forever. Kurosawa's ""Seven Samurai"" is one, ""The Godfather"" is another and of course there is ""Pulp Fiction"". What can you say about a film that 14 years later is often imitated but never quite duplicated? From inventive camera angles, non-linear story-telling, and snazzy dialogue, all of which are perfect examples of the film's attributes that are often attempted to be replicated but with little or no success. Today its cast members are all known stars in their own right but at the time were relative unknowns or were in a considerable rut in their careers. It was this film that made it where they pretty much can name their own ticket, and have.When people ask me, ""What is is about 'Pulp Fiction' that you like?"" I have to answer, ""It is better to to tell you what I don't like about it because the answer is shorter, and that answer is 'nothing' "". Why? Because the film is absolutely flawless. Intriguing, unassuming, characters that makes the experience all the more authentic. This coupled with a perfect script and polished acting make this perhaps the most entertaining crime drama of the 90's or of all time. It is just one of the jewels that make up the cinematic releases of, in my opinion, one of the greatest decades for movies up to date. Granted, ""Pulp Fiction"" is not for everyone but if you have a strong stomach and have a scrupulous officiousness towards the criminal underworld then this film is a must see."
22/10/2019,10,"This film has been picked over by critics, film students and general enthusiasts of the cinema since it's premier in October of 1994 and there's always so much to say about it. It remains one of the most off the wall, cult style films with such genuine and unforgettable personality.The premise of the movie spans a course of two days, which in reality feels more like a week and involve a hardy cast of characters, more notably the main characters: Vincent Vega and Jules Winnfield (John Travolta and Samuel Jackson) Marsellus Wallace and Mia Wallace (Ving Rhames and Uma Thurman) and Butch Coolidge (Bruce Willis). A series of crimes that intertwine the fates and connects all of these characters, has the flow of the film sending you back and forth through time in order to understand their involvement with each other. This gives the editing of the film such an original feel that has defined Director Quentin Tarantino's style as a filmmaker and given him such a massive following.The theme of the film is certainly crime and how it almost never pays, at least not for you. All of these characters find themselves on a crossroad of sorts, having to make drastic decisions that center around their involvement in criminal activities, whether it be robbing some college students or disposing of a body. Some take the higher road and find their salvation, while others fade out without ever taking the chance. The tone has an element of silliness to it but ultimately keeps its serious tone about gangsters doing gangster things.The dialog and writing as a whole remain this film's greatest strength as it allows the characters to become so much more believable and charismatic. Tarantino has always had an extraordinary talent for dialog and the voice he gives his characters, which you will see in any of his films (I recommend Kill Bill for this reason). The quotability of Pulp fiction is something else that any cinema fan has certainly noticed as the film has some of the more memorable lines from any of Tarantino's pictures up to that point. Being so entertained simply by spoken words is a solid sign of talented writing, a talent which Tarantino does not lack.The tone and style of Pulp fiction would inspire so many low budget and or indie films to come as well as a number of feature films, though it holds a specifically special place in cult film culture. This film will certainly remain a classic for any movie lover and a special film to share with newfound movie buffs."
04/10/2019,10,"When this first hit the scene in 1994 it secured Quentin Tarantino a place in cinema history. One of the most stylish and memorable films of all time, Pulp fiction is an imaginative masterpiece that stylishly unfolds 3 interwoven stories like never before.It is an outstanding achievement in film and a landmark in Tarantino's career. Superb performances throughout bring to life the already outstanding script to achieve near perfection. Tarantino's direction is perfect, and the script is one of the best to ever grace the cinema.It's a beauty of a film, one that took the conventions of film-making and spat on them to create an entirely new experience that you will never forget. If you haven't already seen it then you need to, its one of the best there is or ever will be. You've got to see it to believe it.10 out of 10"
03/10/2019,10,"Quentin Tarantino hit two home runs in his career as a Director. Reservoir Dogs was the first, and Pulp Fiction was the second. Everything that has followed has been poor, at best, in comparison.Not having the narrative play out in a linear fashion was a genius thing to do. It instantly engaged the audience with a sense of what the heck is going on, and as confused as some were by the end, it plays out brilliantly, whilst raising questions throughout.Following Pulp Fiction, the Director decided to just make films that he could have women's feet openly shown in close-ups for his own weird little fetish and the use of ""shock deaths"" seldom had any motivation behind them and were purely for shock value."
27/09/2019,10,"I think Pulp Fiction is one of the best films out there! I loved Kill Bill 1 and 2, and Reservoir, but wasn't as keen on Jackie Brown. I love this infantile humour Tarantino has in his films, from the accidental killing of Marvin, to the bewildered Vince and Butch. I love how the film is produced. The way the narrative is constructed or in a way re-constructed (in classical terms) is brilliant, and clever. It keeps with the kind of audience Pulp Fiction was made for; this television slob, who sits there and watches this ""rebel with a pause"" television- these are the type of ""heroes"" Tarantino loves. I don't really care about the plagiarism used in the film, or any film (inless its Van Helsing), i mean we see it every day in every film we see! No contemporary director has stood there on the set and thought ah yeah, no ones EVER done that before, because they get ideas from what they have seen in other films, i mean no one complains when The Simpsons do ""homages"" towards films like Battleship Potemkin, or Psycho, i mean The Simpsons paid ""homage"" to Tarantino 25 times! Honestly! Just shows hes better!"
27/09/2019,10,"I absolutely loved this movie. Quentin Tarantino's direction is amazing, as is his writing. Roger Avary deserves his writing props as well. John Travolta shows his talent in this film, proves once again that he is not just a savvy sorta heartthrob guy but also a talented actor. Vincet Vega remains one of my favorite theatrical characters of all time. Samuel L. Jackson is the actor who shines the most, spouting Bible verses and having revelations. Bruce Willis is also another who goes against what he has been categorized as (a brainless guy with a nice body) to what we all love him as in this movie (a witty guy with a nice body). Uma Thurman is not the prettiest in this movie, but her acting is great and she delivers the lines so well you can't tell she didn't write the movie. I love the plot and everything. Watch this if you haven't."
22/09/2019,10,"This movie is a masterpiece, in my opinion is the best movie of all time by far.Because of pulp fiction my love for cinema only increased, making me discover more and more excellent films and falling in love with the seventh art every day."
21/09/2019,10,"This movie was recommended to me by my Sister about a year after its release, it was the first Tarantino movie i had seen, and i have to be honest, it nearly passed me by. You know when you sit down to watch a movie and your minds somewhere else, well that was me the first time, and i could have missed out on a gem.Such was the recommendation from my sister, i actually went and hired it again, i don't think i pieced it all together properly on this viewing either, but i certainly recognised its quality, and quickly added it to my collection, and later bought it again on DVD.The Direction can only be described as masterful, the cast is simply perfect and each piece of the intertwining story was brilliantly written and played out. What else can be said, that hasn't been said before.10/10 Recommended to anyone who likes Tarantino, and to those who don't know his work, start with Kill Bill 1 & 2, then watch this. (This is better but Kill Bill is easier viewing)"
14/09/2019,10,"Pulp Fiction is the best movie made, EVER! Quentin Tarantino is the God of movie-maker. He made me open my eyes, and made me a movie-maniac! Every movie QT touches, becomes gold. He is the best! And I cant wait to see Kill Bill. If you have not seen Pulp Fiction; Go and get it! Buy it or rent it from a store (the best thing is to buy it, so you can see it over, and over, AND over again). You have nothing to loose, except that you'll maybe be stuck infront of the screen alot more!"
06/09/2019,10,"A complete masterpiece coming from the great Quentin Tarantino. Both the dialogues and the plot is amazingly interesting and well-written. Near-perfect performances from almost every actor (even brett is fabulous), arguably the best original screenplay ever written and great directing performance by tarantino. Simply a superb film that everyone must watch at least once in their lives."
01/09/2019,10,"Known as the film that launched Tarantino, brought Travolta out of obscurity, and turned Samuel Jackson and Uma Thurman into stars, it could be hard to posit an effective review for this off the wall crime caper. Maintaining a low key, low budget look; surely an homage to the noirs and cheesy grind house flicks Quentin grew up with, this dialogue driven, drug and violence fueled flick is largely blessed with a career defining performance from Samuel L. Jackson, turning many of his subsequent roles into a retread or half parody of this one. Mob hitmen Jules and Vincent aim to retrieve a stolen briefcase for their boss Marsellius Wallace, whose wife Vincent takes out for an infamous night of dancing while the boss is away. Meanwhile Butch, a boxer well past his prime is paid to take a fall. It's so over the top that is somehow all works, and your enjoyment largely rests on how much you enjoy the raparte and kitsch style of the acting. Luckily they pull it off with style and a soundtrack that itself was a big seller. 90s cool in a can. Recommended."
