Date,Rating,Reviews
18.07.2022,9.0,"""Wait a minute. Wait a minute Doc, are you telling me you built a time machine out of a DeLorean?""If you got anything that has to do with time, space, paradox hypotheses; well, just count me in. My fascination with these subjects knows no bounds yet regrettably I have never taken the time to experience one of the most touted classics ever proposed on time travel. Believe it or not, this was my first ever viewing and I was thoroughly entertained!Even if there are not many dialogues going on about the core concept; I still happened to enjoy my time with the film, probably more than I anticipated. It was not a laughter ride nor did it wish to become exceptionally passionate about the topic at hand; it just wanted to serve you a delightful plate full of entertainment and light-hearted fun and I think it was successful in doing that. I had a big smile on my face for the totality of this film!"
14.07.2022,9.0,"Robert Zemeckis' film ""Back to the Future"" marks the beginning of an amazing story of two friends: a little mad scientist and a young guy who comprehend the science of time travel and find themselves involved in the most interesting adventures. Once this movie made a splash, winning an Oscar. To this day, this movie becomes an excellent companion for the whole family when watching together.Having seen the film for the first time at a young age, you involuntarily begin to take an example from the young Marty McFly. By the way, he is played by a talented actor Michael J. Fox. The hero is ambiguous. He is absolutely positive, but bold, ready to help a friend, stand up for his ideas. In addition, you need to have an excellent nervous system, being in a different time among those people you almost don't know. Michael's character copes with this perfectly, simultaneously forcing the audience to smile and empathize. Fox was very pleased with the work.Dr. Brown initially appears to the audience as a dorky scientist who is not completely connected with science, but later you realize that the world around you simply does not know what he knows. Christopher Lloyd, in my opinion, makes half of this film, although he seems to have a second role in the movie. He is purposeful, assertive and hungry for new discoveries in science.And this couple is working smartly in a duet, trying to correct their own mistake. Thompson, Glover and Wilson are also charismatic. Their heroes perfectly convey the era of the 50s, a kind of youth who has already forgotten the war, has grown up and is preparing to step into adulthood.The film has a wonderful soundtrack that makes you feel the era, the atmosphere, literally visit in 1955, understand how wild it looked for a teenager from 1985.Viewers will appreciate a variety of references to popular culture, especially Darth Vader of the 1955 model is remembered. The movie is wonderful. It is suitable for any age, will make you laugh and empathize, discuss actions. Isn't this the true goal of cinema?9 out of 10."
08.07.2022,9.0,"Woow l really enjoyed it and i think I willl watch it again in the future because it never gets old for me
And i can imagine how l will feel in the future when l will watch it."
04.07.2022,8.0,"I love this Movie; a classic! But, why was Marty trying to start the car multiple times with the lights on. Nobody would try to start a dead car with the lights on!"
03.07.2022,9.0,"Very funny and entertaining, Back To The Future is just an awesome movie overall. The acting and storyline are both excellent making this one a must see."
25.06.2022,10.0,"As I was a young kid grown up in the 80s. We start to see technology advance. And was hope and dream travel in the pass or future that can be possible. And this film give us a dream it's would be like to do so. Great ever classic film I I keep coming back and watch again and again, I lost count of how many time I had watch it."
24.06.2022,10.0,It's a total masterpiece. Best time travel movie ever made. Great si-fi and comedy package it was. I really enjoy the every part of this movie. Loved it very very very much.
24.06.2022,9.0,"Can anything that hasn't been said yet be said about this movie? I'm at the start of watching this trilogy which I have never actually sat down to watch until now. Only having seeing memes, references and some famous clips.This is just a perfectly executed movie really, great characters, attentive viewers are rewarded with future in movie references constantly. Character arcs are solid. It's checked all the boxes. But goes beyond that.Directing is fantastic, Zemeckis and Spielberg showing their best. From the long take intro that rhymes with the movie and tells everything we need to know about Doc, to the euphoric moments of time travel.It's hard to judge music as of now as it has become so iconic for the trilogy, it's really good. Sound design too for the car but I can't unhear the sound of a X-Wing unfolding when the car jumps, that has to be the same right?!Anyways, it's such a satisfying story. But the time travel aspect makes it really hard to look much deeper than surface level. You simply cannot think about the butterfly effect here because the movie doesn't either. Also the final scene still wrecks my brain, isn't that second Marty going to repeat what the first Marty did? And so end up in a infinite loop or something? But I know this is not the type of movie that dives into something like that.Curious to see the next two in the trilogy, the ending here was hilarious. LLoyd gives a incredible performance. Coincidentally I just discovered he played Judge Doom in Who Framed Roger Rabbit and you wouldn't have guessed those were the same two people. J. Fox does great too with that quirky-ness that makes him so enjoyable to watch...but what's up with that sleeping pose!? He looks like he's broken his arms, it was funny, but also so weird. Also I loved Glover in this, saw him for the first time in a F13 movie with his crazy dance act, here he plays a similar wacky character and owns it.Looking forward the the next two."
23.06.2022,10.0,"Great film! If you've ever wondered what the future would be like as a kid, this film does a great job at foreseeing what the future might be like. That being said, it's a film that one would love to still continue watching even today because the future in the movie is nothing like what we expect in reality. Nonetheless, it's a fun film with lying vehicles, cool inventions and so much more. It's highly recommended."
20.06.2022,10.0,"I wish they still made movies like this . It had what most movies lack today. DRIVE ! 🚗 . When rewatching this movie at an older age you feel that rustic , American free will society.Ronald Ragan."
18.06.2022,10.0,I am a big fan of the original Back to the Future movie because it's a real classic. The acting is great and the storyline is amazing. The DeLorean is Beautiful and the idea behind it is great. It's nicely filmed and the script is good too. I can only recommend this movie - and the two BTTFs after it!
07.06.2022,10.0,"Iconic. A classic. Seriously, there's nothing I can say that hasn't been said. One of the greatest films of all time and one of my favorite films of all time. I don't like calling movies perfect, because there's always something, but man... this movie's perfect."
25.05.2022,8.0,I watched the movie in the night and i didn't sleep. The movie have weak script but the director did a good job for movie be good and humorous.Congratulations to all involved.
20.05.2022,10.0,"I loved watching this movie I found it very entertaining and it was also extremely funny. I hope I get to watch it on my TV again. :D Best movie I've ever seen. The actors did good acting in it. It reminds me of Rick and Morty. Great scenes as well, my friends also loves this too."
19.05.2022,10.0,I remember this set for back to the future. I also used the set for some music videos. The hoverboard was soo cool too test out as a prop before the actual film.
16.05.2022,9.0,"Some movies manage to capture a generation of audiences, to the point that, it garners much love from new audiences, throughout the decades, since its initial release in theaters. It appeals to younger people, as well as, the older crowd too. It becomes part of the pop culture landscape. These films work like a tradition to many. The list is ever-growing. It consists of titles, like the Wizard of Oz (1939), Willy Wonka and the Chocolate Factory (1971) and this film, Back to the Future (1985). These are films, that survive the changing of times. They are ageless. That's because they appeal to a large group of different sectors of the audiences. Most everyone can quote a line, recognize an image in the film or they have some kind of a connecting memory to the film, like a date or something. Director, Robert Zemeckis strikes gold with this one. It also is interesting and funny to note, how much of an impact Back to the Future (1985), has had on the debate about time travel. A pop-culture influence, that was energized 34 years later in Avengers: End Game (2019).As everyone knows, Marty McFly (Michael J. Fox), finds himself sent back in time to 1955, by his scientist buddy, Doc Brown (Christopher Lloyd). Marty enlists the aid of Doc's 1955 self to aid him in returning to the future. A hilarious, smart, adventure, fantasy film unfolds from there. Fox and Lloyd were born to be Marty and Doc. The supporting cast does an excellent job also. The trick in this film, that helps with the suspense, is the plot idea, that Marty must not do anything, that will effect the future. Of course, that is an impossible task, that makes this adventure, one of the most cherished films ever.9.3 (A MyGrade) = 9 IMDB."
15.04.2022,10.0,"Back to the future is a great movie and in my opinion the best comedy movie of all time.The acting is great, Michael J. Fox was the perfect actor to be Marty Mcfly. He makes the character feel so real and funny.The characters are great, literally no character is bad and if your looking for the best character in movie you have it in this movie, i'm talking about Marty Mcfly the comedy the character brings is great, i love his arrogance. The plot is perfect. The cinematography is also great.They used the budget in the best way possible.Doc is one of the funniest characters of all time.This movie is referenced so many movies and Tv shows.It's a perfect movie for the whole family and i recommend it in so many ways!"
15.04.2022,10.0,"It's definitely the best one out of the trilogy. It's fun seeing how actions made in the past have a small effect on the present. For example at the very beginning of the movie you can see a sign of a mall i guess that's named ""Twin pines"", but when Marty goes back in time for the first time he destroys one of them and at the end in the present the mall is named ""Alone Pine"" and there is more, MORE of such easter eggs. The music is one of those that when you hear it you can immediately know that it's from this trillogy. If you haven't seen it already then go, watch right now. Where did you live for last 35 years if you haven't seen it? It's one of the best movies i have ever seen, 10/10."
11.04.2022,10.0,"It is a adventure film.This film is set in the year 1985 in Hill Valley California
It´s about Marty McFly and Doc, a scientist.Marty McFly, a school student gets lost in 1955 by an accident, 30 years back in a time. With the help of his friend, Doc a scientist, he is desperately trying to find his way back to the future in the year 1985.I would recommend this film Because is very funny, exciting, unbelievable, cool, interesting, captivating, amazing, exceptional, great, awesome, extraordinary, magnificent, surprising, nice, astonishing, amaze, fascinating, enjoyable, agreeable, beautiful, different from other movies, fine, excellent, exceptional, marvellous, outstanding, adventurous, curious one thousand adjectives more."
08.04.2022,8.0,"When people talk about classic scifi films, they always mention Star Wars and Back to the future! This review will be about the latter. Back in the early 80s, Robert Zemeicks was developing this film for many studios, but most of them rejected due to being childish, so when he tried to give the idea to Walt Disney studios, they weren't satisfied with the fact that Lorraine was flirting with her son from the future without even knowing. And finally, after 50 attempts at pitching the idea to every single company, Universal finally accepted and made his wish come true. And even 4 decades since it's release, people still love the movie for it's creativity and special effects. But how exactly is this movie special?The plot begins with a teenage boy Marty McFly (Michael J Fox) being a rebel who likes skateboarding, playing the guitar and being friends with a crazy scientist Emmet Brown (Christopher Lloyd). The doctor invents a time machine out of a delorean car and tests it out. But due to some unfortunate events, Marty finds himself in the 50s and meets his parents in their high school years. Now our protagonist has one goal in mind - to make sure that George McFly (Crispin Glover) and Lorraine (Lea Thompson) stay together as a couple and to avoid Biff (Thomas F Willson). Otherwise, he would have a big risk of being vanished. The story is well done, it's truly amazing! The whole idea of meeting your parents when they were around the same age as you definitely sounds fun, and the movie took the full advantage of it. As you may notice, neither George nor Lorraine know Marty, so they just think that he's just a student from the other state. And most characters are shocked when they hear that he's different. For example, when Lorraine's parents hear that Marty has more than 1 tv in the house and that he already saw the episode of the show. There is a lot of funny scenes in the film too. I especially laughed when Marty tried to wake up George by dressing up himself as Darth Vader and telling him that he's an alien from the planet Vulcan. I can say that the action scenes were well done as well. Like the one where our hero McFly punched Biff in the face and later on, took the box and turned it into a skateboard.Let's move on to the characters. Marty may seem like your typical high school student who doesn't take school seriously and likes to hang out and play music, but once he travels to the past, he started to be more responsible for his actions by making sure Lorraine and George fall in love with each other. He's a great protagonist with a well executed character development. Another important character is Doctor Brown, a scientist who came up with a time travel car after accidentally hitting a head by a sink, thus creating a flux capacitor. His past self tries his best to bring back our hero back to the future (hence the title), which shows us that he cares about his soon to be friends person. Biff may seem to be the typical bully who likes to make fun of others, George McFly to be more specific. But when you realize that even the smallest thing can change the future (that idea was also explored in Butterfly effect), his role increases down to the point where he can be hateable, but still nicely made as an antagonist! Finally, George and Lorraine are 2 classmates who don't even know about each other that much. The female character actually fell in love with Marty instead of George because the former was the one who nearly got hit by a car. As for the male character, he seems to be confused about everything of what's going on, especially with Marty's goals. But you still support and root for him thanks to his future son. And thanks to the performances of J Fox, Lloyd, Glover, Thompson and Wilson, these characters became interesting and enjoyable in the best way possible, and you just can't imagine someone else portraying them.Finally, we have the soundtrack and effects. The music here is energetic and fun. Especially the Johnny B good song, which was a typical 80s rock song that played during the underwater themed prom party, but it was a great song that was catchy for both old and new generations! The effects may seem dated, but they are not distracting nor cheap, and look fitting for something that came during that time. But back then, they were amazing and stood out from other movies of the similar genre.This movie needs to be seen by everyone, regardless of age or generation. Even with some outdated effects, it stood the test of time and became one of the best examples of not just scifi, but movies in general. I highly recommend this to those who enjoyed the Soviet movie Guests from the future or the 2000s film Butterfly effect. Trust me, it's worth your time!""I Guess You Guys Aren't Ready For That Yet. But Your Kids Are Gonna Love It."" - Marty McFly."
04.04.2022,10.0,This movie is something you wanted to see again and again and you will never be bored. Evert scene detailing it is very rare you could found a flaw. Its 100% recommended from my side.
03.04.2022,10.0,"I dont have any words, this is just a masterpiece of cinema, when i see this movie for the first time i love it and every time i see it is even better and better and better...."
02.04.2022,10.0,"For me, no other film captures the spirit of the 80s as well as 'Back to the Future': the coolness, the fun, the music - if you want to re-live the experience (or feel it for the first time, if you have the misfortune of having been born too late), watch Marty McFly (Michael J. Fox) going back to 1955. Robert Zemeckis has created a film that is as close to perfect as anything could possibly be. I won't go into the details of acting, plot, photography etc. 'Back to the Future' is irresistable, and that's it."
30.03.2022,8.0,"In fact, I saw the film for the first time properly a few days ago, which is a shame, because I actually like such old movies very much and the film is simply cult! He has a very classic humor and films in which the mother falls in love with her son would probably no longer exist today. Rightly so, because it provided the one or other cringe moment.Due to the cult status I had very high expectations of the film, which unfortunately were not quite met, but I was not completely disappointed either. The film has wit and you fever with Marty, who tries to bring everything back in order. Like many films from these years, it has a very pleasant mood and you could fully immerse yourself in the story. Even though some elements were very predictable, you were surprised in some places. I must say that I liked the first part best. The second was also still okay, but the third would not have been necessary in my opinion.Clear recommendation to all who have not yet seen the film, because it is simply a must-watch!"
25.03.2022,9.0,"A solid movie that still holds up after more than 30 years, must be the timeless themes of Family, Love and Density I mean Destiny. Not bad for a movie that was apparently rejected over 40 times. Not raunchy enough to be a 'Risky Business', too risky for business at Disney. Persistence pays off, it's like I always say ""If you put your mind to it you can accomplish anything""."
21.03.2022,9.0,"Esse file é ARTE. Muito bom e legal. O Marty é muito top e o doc também é muito show.recomendo demais esse filme,de volta para o futuro. Também tem o dois que é muito melhor que esse e o três que tá pau a pau com esse aqui."
16.03.2022,10.0,This is good in so many ways I don't know how to put it in words but I'll try. The characters are perfect and same with the storyline. Biff tannen is a idiot and looks like one (WITCH IS PERFECT) I just love the storyline and the time machine (OBVIOUSLY !!) The end. Also Marty McFly is the best name ever . THE ACTUAL END NOW.
13.03.2022,10.0,"This movie never gets old. Everything about this movie is just perfect. Awesome. 😀😀
What a movie !!!!I was not even born when this movie was released. But I still remember the excitement I felt when I watched it in the 90's. I still get the same excitement when I watch it now."
28.02.2022,10.0,"It's a classic for a reason, this film genuinely never gets old. It is absolutely phenomenal, from an amazing score, to awesome characters, this film truly has it all. There will always be a special place in my heart for doc."
27.02.2022,10.0,"Such a good film that was a cultural reset for time travel movies. The aesthetic is so unique and has inspired so many other films, in addition to being a pop culture item (think about how many parties and events are themed after B2TF!) Would highly recommend."
23.02.2022,10.0,"I was somewhat disappointed by the explicit sexuality, but seeing Michael J Fox wiggle his little legs on stage totally made up for it! I haven't seen the sequel yet but I hope that they make Biff less sexy in it, his raw sexual energy was just too much to bear."
13.02.2022,10.0,"One of the best movies I've ever seen, my brother recommended it to me.My brother recommended this film to me because for him it was framed by childhood, since the film is from his time.The environment that is used in this film, that context of the 85s and how they think the future is incredible."
13.02.2022,10.0,"Being 80's kid, I grew up watching this movie and I can so relate it to the future and what can I say I still watch it with my kids. Guess what!!! I watch it like a child as if I am watching it for the first time.I never get tired watching it over again."
07.02.2022,10.0,"My family and I have watched this film so many times I've lost count. I think my husband basically has it memorized! It's a great family movie that seems to never age. It's clever, funny, suspenseful, futuristic, and just an all-around great movie.Hopefully everyone has seen it. If you haven't, it's highly recommended!"
06.02.2022,10.0,"The stars aligned for Robert Zemeckis in 1985. Stoltz out and Fox in was the first sliding door that ensured this masterpiece has endured. Lloyd is perfect as Doc, and Wilson's Biff is one of the great villains that mixes gormlessness with genuine menace. Glover nearly steals the film, and his absence in the two sequels is sorely missed upon rewatching the original. But this is Fox's film. He is so effortlessly charming and funny (and convincingly tough for a man of his stature) that he dominates every scene among hugely talented character actors. Make no mistake, this guy was a superstar and BTTF launched his career 10/10."
04.02.2022,9.0,"Genius made into a movie in all its senses, to be classic so to speak, it does not require very real special effects because it does not, a spectacular script, memorable characters, well-shot sets, a story never seen back then, and a trilogy that will will leave you waiting more and more.I recommend it yes or yes, it is one of those works that we will never see again."
03.02.2022,8.0,"Rlly great movie to watch with the family, popcorn and hot chocolate. Nice time, pretty funny, though by no means is it especially intellectual or thought provoking."
03.02.2022,10.0,"I love Back to the Future. While having a typical 80s feel to it, which I like, I love how fun, irresistible and original the film is. The special effects are dazzling and the comedy is suitably sly and sophisticated. Helping along the way is a script that is pretty ingenious, the sort of script that has quotable lines and also pokes fun at 1950s icons and lifestyles during the frequent bouts of time travelling. The score by Alan Silvestri elevates the sense of fun to a greater level, the main theme is one of the most memorable themes ever in the history of film, or so I think anyway. Robert Zemekis's direction is very good, and the cinematography, scenery and costumes are also excellent. And I have to mention the acting, Michael J Fox is really appealing in the role of Marty McFly, the role that propelled him to stardom, and Christopher Lloyd is brilliant in one of his most memorable roles(and yes this includes Judge Doom from Who Framed Roger Rabbit? And Professor Plum from Clue). Lea Thompson and Crispin Glover are also great. Overall, brilliant film that is good in so many ways."
01.02.2022,10.0,The first time I saw this movie I was 14 years old. And watched it outside in the window of a video store. I accidentally started the look and was hooked till the end. Even when it started to rain I needed to see the end of this movie. This movie has took me by surprise and never let go. What an all-time classic.
31.01.2022,10.0,"Back to the Future's success and creation of this generation's love and praise for this movie is one that was attained through its untouchable writing, incredible directing, and astonishing cast. The funny, adventurous time-traveling story is one that has been showered with popularity due to writers Robert Zemeckis and Bob Gale's incredible storytelling. Their capability to show a new and improved concept when dealing with the popular time-traveling genre and making it memorable and exciting is what attains the sci-fi fanatic's attention. Zemeckis directing truly shines in Back to the Future; his camera work allows the movie to be an intriguing and entertaining film for the younger audience, contrasting the use of fast-paced action sequences and calm, smooth romantic sequences and with it, latch the audience further with the storyline, characters, and memorable scenes to create an unforgettable first impression. The cast's ability to portray believable characters that'll make the audience love and connect with them is exactly what Back to the Future achieves. Michael J. Fox's interpretation of Marty's charm and juvenility and Christopher Lloyd's portrayal of Doc Brown's funny, comedic, and science freak self fulfill the audience's desire for a relatable, comedy movie that has scientific fiction sprinkled all around it. Many ingredients go into the creation of good filmmaking, but the Back to the Future film truly goes up and beyond in its decision of screenwriting, directing, and cast. Sci-fi, comedy, and time-traveling fanatics would undoubtedly leave a place in their hearts for this film as it checks off every box in their genre of amazing filmmaking."
31.01.2022,10.0,Amazing movie. I am watching and enjoying all 3 parts all of them. Have torrent subject but looks like one movie. They don't make move as like this quality Anymore.
19.01.2022,8.0,"It seems to me, ""Back to the Future"" - the best trilogy in the entire history of television. It always happens that the first film is much more interesting than the rest, and they only spoil the impression of history. Here is the opposite. For example, I don't know which one of the three films I like.And success depends not even from actors, but from the screenwriter, the regentiness and producer. In these films there are everything: and stunning special effects, and super-actors, and an excellent script. And their success was not not for anyone a surprise: all the rewards they won - there is for what. I looked at this films an incredible number of times, but, of course, I'll see again as soon as the time appears."
19.01.2022,10.0,"In honor of the 35th anniversary of the film's release, the viewer can again enjoy the classic masterpiece of science fiction in December of the year of 2020, which is extremely memorable in terms of the number of restrictions and bans.And it seems that the picture is not only not outdated, but also uniquely relevant in modern times. Perfectly balanced plot, amazing combination of comedy and science, amazing homage to the old days and an immense desire to know the future.It's amazing how Zemeckis and Gale brilliantly crafted the story with a vision for a future sequel, brilliantly incorporating pop culture Easter eggs from the 50s and 80s. Stunning characters are embodied on the screen by perfectly matched actors. Fox and Lloyd thus generally acquired the status of icons, becoming objects of fan dreams for years to come.And with tears of joy in your eyes, you are again watching a familiar story, only now you have a big screen in front of you, allowing you to feel, as if for the first time, all the versatility of the cult masterpiece!"
19.01.2022,10.0,"This is, without a doubt, the greatest movie I have ever seen. Nothing can top how perfect this is. The actors all do a fantastic job, the comedic moments are incredibly funny, and the story and script are two things that will forever be memorable. This is a movie that just wouldn't hit the same if it was remade today. Everybody should see the film and learn a valuable lesson from it, as we should all remember that time is what we make of it."
19.01.2022,9.0,"This picture is perfect for family viewing, there are elements of the trailer, and family drama, and adventure. And when all these ingredients start to spin around time travel, then the science genre appears."
19.01.2022,10.0,"If I want something adventurous and fantastic, then I watch this movie. This is the first time travel movie I've watched.The film is set in 1985 and 1955. That is, there are two storylines in it. Oh, three, to be exact, since there is also a plot line ""back to 1985"".Starring teenager Marty, played by Michael J. Fox, he is friends with an eccentric scientist, played by Christopher Lloyd. The main actors played their roles perfectly. As a child, I loved watching the scientist, whom Marty called just Doc.I've always found this movie very interesting. It looks in one breath.The film earned the Hugo Award, Saturn, Oscar... therefore, I cannot give a low rating. And I wouldn't have. The film of my childhood. Very interesting.I recommend it for viewing!Thanks for your attention!"
19.01.2022,10.0,"Good day, dear friends!As for me, the first part of the trilogy about time travel is the coolest. Why? Firstly, she is the most sincere of all three. Secondly, there is very cool music, both in the background and in reality.Michael J. Fox is still so young here, such a sweetheart, when I watched this film as a child, I simply did not forget not to fall in love with his antics, smile and how he plays the guitar.Since then, the theme of time travel is probably my favorite.You review and understand that the quality of the picture is simply amazing. After so many years, it doesn't look that good. Simple and funny dialogues, an understandable plot without subsidence and any holes. We understand the motivation of each of the characters in the film.I give ten out of ten. I can watch it every year and enjoy.Thank you for your attention! Happy viewing!"
19.01.2022,9.0,"Time travel is the most illogical and, at the same time, truly inexhaustible and incredibly fascinating topic, a bottomless barrel of plots for fantastic cinema. ""Back to the Future"" is one of the best science fiction films in the history of cinema, shot on this subject, a real cult of the genre.However, it is practically impossible to determine the genre affiliation of this picture. This is, perhaps, the standard of how to make a film, the plot of which is based on so many genres: this is comedy, science fiction, drama, adventure, and even a thriller! The element of each genre here is carefully verified and fits very harmoniously into the overall style of the picture."
12.01.2022,10.0,"I have watched this movie thousand times. It is s amazing, and it is definitely worth watching. The interesting thing about the movie is that so many incidents are coming to true."
05.01.2022,10.0,"From the perfectly casted actors, Alan Silvestri's score and the time machine designed out of a Delorean.This movie is perfect and timeless, many different generations will embrace it.Even the poster is a classic!!"
30.12.2021,10.0,"This movie takes me back to my childhood. I remember seeing this in the movie theater and being so excited about the ""future"" now im in the future and i wish things were siple as back then."
29.12.2021,9.0,"What's not to love about this film? It's just such a joy from start to finish. One of those 80s films like 'The Goonies', 'E. T', 'Ghostbusters' etc that is so full of adventure, excitement, wonder, and can be enjoyed by all ages.This film has been reviewed to death by this point so there's nothing I can say that will be very original.The plot is fantastic, so fun and well paced, with great humour and emotional beats. It has an all time classic soundtrack. Incredibly fun and engaging performances from Michael J Fox and Christopher Lloyd.Back to the Future is a classic. Almost everything about it is iconic and it really is a class and joyous piece of cinema."
25.12.2021,10.0,"Eccentric scientist Doc Brown (Christopher Lloyd) invents a time machine and by accident his friend Marty (Michael J Fox) goes back in time to a point where his parents first met and he messes things up risking his own existence. He seeks out a younger Doc Brown to help him get back to the future.One of a few completely perfect stories, brilliantly brought to the screen by Robert Zemeckis and acted by the wonderful double act of Fox and Lloyd. The consequences of playing with time are cleverly demonstrated leading to a wonderful and exciting climax. The support cast are excellent including the decidedly odd Crispin Glover. Superb."
24.12.2021,10.0,"This should go down as one of the greatest movies of all time. Practically flawless in every way, enjoyable from beginning to end, Back To The Future is in my opinion a masterpiece."
19.12.2021,10.0,"The script is perfect, all the temporal intertwining are well linked together. Everyone's interpretation is magnificent, especially by M. J. Fox and C. Lloyd who are always credible. The director managed to convey the right atmosphere, to make people smile and to make people think. Beautiful and impressive soundtrack. One of the few films from the 1980s whose special effects are still believable today!"
18.12.2021,8.0,"I don't know dude but this movie was childhood movie very worthy, when sometime i have a kid i will show my kid back to the future then they know old childhood movies is wonderful."
16.12.2021,9.0,"I must have seen this movie at least 5, 6 times through all my life even tho I have never reviewed it. Why I am doing it now then? Well, a while ago I saw an episode of THE MOVIES THAT MADE US where they discussed the fact that Eric Stoltz (who went on to be Rocky Dennis in MASK) was the original Marty McFly but he was fired because he thought that the movie was a drama and not a comedy as Robert Zemeckis intended it. And despite today there are only a few glimpses of Stoltz's original footage, the version we all know is just great.As there are already more than 1,350 reviews for this movie already I'll be brief. High school student Marty McFly (Michael J. Fox) goes back in time to 1955 with the invention of a time machine created by his eccentric friend Doc Brown (Christopher Lloyd). Marty meets his parents when they were not married yet and for adjusting things in the future he makes them meet again in a wiser way so that in 1985 there will be positive changes.The acting is good. Michael J. Fox was born for the role of Marty McFly and Christopher Lloyd is great in one of his most memorable roles along that of Judge Doom of WHO FRAMED ROGER RABBIT. The soundtrack is among the best for a movie of this genre and gives also lots of nostalgic vibes. And the script is very funny and witty.Overall, one of those family movies that stands the test of time and manages to be safe for younger folks. A rare quality in today's family movies."
16.12.2021,9.0,"This is a great movie from my childhood. It used to be shown on TV frequently until the 2000s. I rewatched it after many years from a more critical point of view. It has a genuine screenplay and includes many great characters. Michael J. Fox and Christopher Lloyd are great lead actors. But this is not all, the supporting cast (Lea Thompson, Crispin Glover, Thomas F. Wilson, ...) is also awesome. The movie has very nice settings, visual effects and songs. All these give successfully the impression of a fictional world. This is one movie that every child should see before growing up."
14.12.2021,10.0,"Not much I can say that hasnt been said about this movie. People and critics often say Steven Spielberg and the huge movies wrecked Hollywood well WE ALL DISAGREE films like this, Jaws ,Raiders, Alien,Gladiator, all the way up to Guardians of the galaxy the big budget film has its home . I cant imagine a world without Back to the future in it, and the cast what a GIFT they gave to us , we get to enjoy Michael J Fox Cristopher Lloyd, Lea, etc. Forever!!TO THE CAST AND CREW BRAVO!!THANK YOU!!!"
09.12.2021,10.0,"The pairing of Fox and Lloyd is nair unbeatable. I know that Eric Stoltz was the original marty and he is a great actor. However Fox IS and always will be Marty McFly, its a heart warming, action packed, laugh riot of a family movie and a great way of capturing the memories of the 80s."
08.12.2021,10.0,"BACK TO THE FUTURE is one of my favourite movies, even if it was released before I was born. It is very funny and full of suspense, memorable scenes and even inspirational quotes.The time travel theme was a new one back then, but the cast delivered a fantastic performance to the public."
07.12.2021,10.0,"(There is a little spoiler but it wont ruin your experience at all) I LOVE THIS MOVIE. I love how the original this is, and the fact that the sequels are so similar, but they are both so good, especially the 3rd film. This movie has such witty humor, and it is good from start to finish. It is actually really suspenseful, along with the other films. I cant believe the CGI was this good for a movie made in 1985! The casttttttt, Christopher Lloyd is one of my favorite actors just for this role ""Great scott, this is such a good movie"" and Michael J Fox is a really good character and him meeting his young dad was really funny. Overall a 10/10 film and is in my top 5."
04.12.2021,8.0,"Marty McFly (Michael J Fox) is a teenager in Hill Valley, California in 1985 - and then in 1955. Dr Emmett Brown's time machine has flung Marty 30 years back in time and he's stranded there unless the 1955 Doc Brown can help him. Worse: Marty's own mother, here a high school teenager, is falling for him instead of his father.It sounds like a clichéd science fiction movie that could only appeal to fans of the genre - but that couldn't be more wrong. A huge hit, it appealed across the board for its invention, its exuberant energy, and the famous finale - so tense, so very exciting and yet able to make you gasp and laugh at the same time."
04.12.2021,8.0,"Back to the Future makes time travel not only fun, but also brings science fiction to the masses in a comedic adventure that follows teenager Marty McFly, played Michael J. Fox. Fox makes this movie click. His charming qualities and well-timed lines with his co-stars, including Christopher Lloyd (Dr Emmett Brown) and Leah Thompson, will find you cheering and laughing throughout the movie.Back to the Future is a perfect flick for those with school-aged children on up. This film has some mild fighting and name calling."
03.12.2021,10.0,SE ISSO N FOR PATRIMONIO MUNDIAL EU SOU UM AVESTRUZ PÔ
01.12.2021,7.0,"The movie is very entertaining, and it live up to the hype. Watching it approximately four decades after it was first released, it is still very funny."
30.11.2021,8.0,"Time travel from 1985 to 1955, back to 1985,, on to 2015,, back to 1985,, back to 1955,,, then onto 1855,,, ending with a last time jump back to 1985!! I know,, a lot to keep up with,,,Classic all the way!! What else can be said about this treasure of a movie from the 1980s/my childhood?Quotes - ""Great Scott!"" & ""This is heavy.""8.5 rating is right!!"
17.11.2021,10.0,"Review By Kamal KEverything about Back To The Future is awesome, well, almost everything. Marty McFly, or, Calven Klein's adventure in the 50's is kinda awkward sometimes, specifically everything to do with younger Lorrain. The amount of thirst in those scenes was astounding. Throughout the movie, events are changed in such a way that the future still happens, but everyone seemingly ""grew up"" in terms of character development, like Marty McFly's dad going from a cowardly man child to someone actually capable of defending himself, but the sequel shows the one in actual need of growing up is Marty McFly himself. Old Marty is a lot like young George McFly, and lets people take advantage of him. The next sequel, Back to The Future 3 shows Marty McFly grow in character, and by the end of the film he isn't a reckless chode with a ""I'm not a chicken"" complex. George McFly takes a single movie to develope character whereas it takes 3 adventures for Marty McFly to grow as a character, and it's all entertaining to watch. Final Verdict 10/10."
16.11.2021,10.0,"The title says it all! Nothing can compare to this film! There's few films I can watch over and over again, but every year I watch this and each time it brings the same joy as the first time I watched!"
15.11.2021,10.0,"I'm not one of those who throw around the word ""masterpiece"" in every sentence. Heck I'm not even that much of a sci-fi fan but this movie is just so outstanding and fun. There ware very few movies which ties everything that happens in the plot and the loose-ends, throwbacks etc so smoothly and perfectly by the end. Michael J. Fox did and absolutely wonderful job playing the role of Marty mcfky and I don't think any other actor in the world would fit the role so much. The story is awesome, fun and very entertaining with the mix of perfect humor. Overall a very engaging and re-watchable movie."
